dataset,task,model_graphatlas,metric_name,graphatlas_mean,graphatlas_std,graphatlas_runs,metric,source_id,paper_title,venue,year,table_id,source_url,dataset_version,feature_condition,split_protocol,model_published,mean,std,unit,n_runs,comparison_level,notes,mean_fraction,std_fraction,effective_comparison_level,compatibility_notes,delta_vs_published_mean
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GAT,39.21,3.08,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3921,0.0308,exact,,0.025425768280029293
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GAT-sep,39.26,2.5,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3926,0.025,exact,,0.024925768280029292
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GT,38.87,3.66,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3887,0.0366,exact,,0.028825768280029307
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GT-sep,40.31,3.01,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4031,0.0301,exact,,0.014425768280029283
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,H2GCN,26.75,3.64,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.2675,0.0364,exact,,0.15002576828002928
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,CPGNN,33.0,3.15,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.33,0.0315,exact,,0.08752576828002928
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GPR-GNN,39.93,3.3,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3993,0.033,exact,,0.01822576828002931
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,FSGNN,40.61,2.97,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4061,0.0297,exact,,0.01142576828002928
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GloGNN,25.9,3.58,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.259,0.0358,exact,,0.1585257682800293
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,FAGCN,41.9,2.72,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.419,0.027200000000000002,exact,,-0.0014742317199706867
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,GBK-GNN,39.61,2.6,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3961,0.026000000000000002,exact,,0.02142576828002929
chameleon_filtered,node_classification,min_distortion,accuracy,0.4175257682800293,,1,accuracy,platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023.0,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,hgb_filtered_iclr2023,native,hgb_fixed_10,JacobiConv,39.0,4.2,percent,10.0,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.39,0.042,exact,,0.027525768280029284
