dataset,task,model,model_family,seed,split,metric_name,train_metric,val_metric,test_metric,best_epoch,last_epoch,runtime_seconds,parameters,device,num_nodes,num_edges,peak_cuda_memory_bytes
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,3,0,accuracy,0.891986072063446,0.800000011920929,0.7244898080825806,40,65,15.597954511642456,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,3,0,accuracy,0.891986072063446,0.800000011920929,0.7244898080825806,40,65,15.734424114227295,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,3,0,accuracy,0.891986072063446,0.800000011920929,0.7244898080825806,40,65,15.629314661026001,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,4,0,accuracy,0.9790940880775452,0.8421052694320679,0.8265306353569031,95,120,28.192508935928345,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,4,0,accuracy,0.9790940880775452,0.8421052694320679,0.8265306353569031,95,120,28.53087830543518,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_shuffle_edge,graphatlas_certified,4,0,accuracy,0.9790940880775452,0.8421052694320679,0.8265306353569031,95,120,28.34524416923523,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,0,0,accuracy,0.9616724848747253,0.7659574747085571,0.9090909361839294,60,85,19.831085681915283,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,0,0,accuracy,0.9616724848747253,0.7659574747085571,0.9090909361839294,60,85,19.676615715026855,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,0,0,accuracy,0.9616724848747253,0.7659574747085571,0.9090909361839294,60,85,19.863600254058838,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,1,0,accuracy,0.888501763343811,0.8105263113975525,0.8163265585899353,50,75,17.53696846961975,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,1,0,accuracy,0.888501763343811,0.8105263113975525,0.8163265585899353,50,75,17.36380362510681,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,1,0,accuracy,0.888501763343811,0.8105263113975525,0.8163265585899353,50,75,17.37296438217163,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,2,0,accuracy,0.9337978959083557,0.821052610874176,0.7244898080825806,65,90,20.915051460266113,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,2,0,accuracy,0.9337978959083557,0.821052610874176,0.7244898080825806,65,90,20.849051475524902,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,2,0,accuracy,0.9337978959083557,0.821052610874176,0.7244898080825806,65,90,20.893846035003662,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,3,0,accuracy,0.9094076752662659,0.8315789699554443,0.7857142686843872,45,70,16.25882124900818,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,3,0,accuracy,0.9094076752662659,0.8315789699554443,0.7857142686843872,45,70,16.454713582992554,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,3,0,accuracy,0.9094076752662659,0.8315789699554443,0.7857142686843872,45,70,16.24235463142395,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,4,0,accuracy,0.9581881761550903,0.8315789699554443,0.7755101919174194,85,110,25.43284773826599,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,4,0,accuracy,0.9581881761550903,0.8315789699554443,0.7755101919174194,85,110,25.59441041946411,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_q_shuffle_source,graphatlas_certified,4,0,accuracy,0.9581881761550903,0.8315789699554443,0.7755101919174194,85,110,25.32451581954956,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,0,0,accuracy,0.9059233665466309,0.7659574747085571,0.8989899158477783,50,75,15.448745489120483,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,0,0,accuracy,0.9059233665466309,0.7659574747085571,0.8989899158477783,50,75,15.711435556411743,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,0,0,accuracy,0.9059233665466309,0.7659574747085571,0.8989899158477783,50,75,15.528812170028687,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,1,0,accuracy,0.8606271743774414,0.8105263113975525,0.8265306353569031,40,65,13.352009057998657,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,1,0,accuracy,0.8606271743774414,0.8105263113975525,0.8265306353569031,40,65,13.614270210266113,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,1,0,accuracy,0.8606271743774414,0.8105263113975525,0.8265306353569031,40,65,13.46990966796875,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,2,0,accuracy,0.9616724848747253,0.821052610874176,0.7551020383834839,90,115,23.359803438186646,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,2,0,accuracy,0.9616724848747253,0.821052610874176,0.7551020383834839,90,115,24.05577039718628,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,2,0,accuracy,0.9616724848747253,0.821052610874176,0.7551020383834839,90,115,23.863022327423096,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,3,0,accuracy,0.9721254110336304,0.8631578683853149,0.7346938848495483,75,100,20.294150829315186,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,3,0,accuracy,0.9721254110336304,0.8631578683853149,0.7346938848495483,75,100,20.365869760513306,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,3,0,accuracy,0.9721254110336304,0.8631578683853149,0.7346938848495483,75,100,20.396562576293945,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,4,0,accuracy,0.9616724848747253,0.8315789699554443,0.8265306353569031,85,110,22.49129629135132,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,4,0,accuracy,0.9616724848747253,0.8315789699554443,0.8265306353569031,85,110,22.573564052581787,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_random,graphatlas_certified,4,0,accuracy,0.9616724848747253,0.8315789699554443,0.8265306353569031,85,110,22.53876757621765,64834,cpu,480,6552,0
