dataset,task,model,model_family,seed,split,metric_name,train_metric,val_metric,test_metric,best_epoch,last_epoch,runtime_seconds,parameters,device,num_nodes,num_edges,peak_cuda_memory_bytes
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,1,0,accuracy,0.8710801601409912,0.821052610874176,0.7653061151504517,45,70,14.486891984939575,64834,cpu,480,6456,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,2,0,accuracy,0.9477351903915405,0.821052610874176,0.7755101919174194,70,95,19.385486841201782,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,2,0,accuracy,0.9477351903915405,0.821052610874176,0.7755101919174194,70,95,19.557384252548218,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,2,0,accuracy,0.9477351903915405,0.821052610874176,0.7755101919174194,70,95,19.384697675704956,64834,cpu,480,6506,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,3,0,accuracy,0.888501763343811,0.800000011920929,0.7346938848495483,40,65,13.381612062454224,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,3,0,accuracy,0.888501763343811,0.800000011920929,0.7346938848495483,40,65,13.512756109237671,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,3,0,accuracy,0.888501763343811,0.800000011920929,0.7346938848495483,40,65,13.68927001953125,64834,cpu,480,6486,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,4,0,accuracy,0.9651567935943604,0.821052610874176,0.7551020383834839,85,110,22.418848514556885,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,4,0,accuracy,0.9651567935943604,0.821052610874176,0.7551020383834839,85,110,22.520197868347168,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_beta_2,graphatlas_certified,4,0,accuracy,0.9651567935943604,0.821052610874176,0.7551020383834839,85,110,22.34824013710022,64834,cpu,480,6552,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,0,0,accuracy,0.9860627055168152,0.7872340679168701,0.8585858345031738,90,115,23.372140645980835,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,0,0,accuracy,0.9860627055168152,0.7872340679168701,0.8585858345031738,90,115,23.639959573745728,64834,cpu,480,6540,0
atlas_het,node_classification,graphatlas_c_beta_4,graphatlas_certified,0,0,accuracy,0.9860627055168152,0.7872340679168701,0.8585858345031738,90,115,23.32094693183899,64834,cpu,480,6540,0
