number,value,state,params_classification_loss,params_dropout,params_feature_normalization,params_hidden_dim,params_learning_rate,params_membership_topk,params_num_charts,params_seed,params_transportability_beta,params_weight_decay,user_attrs_dataset,user_attrs_last_intermediate_test,user_attrs_metric_name,user_attrs_resolved_params,user_attrs_run_dir,user_attrs_split_protocol,user_attrs_test_metric,user_attrs_validation_metric
10,0.21630804240703583,PRUNED,weighted_ce,0.2,layernorm,128,0.00028506408109193603,2,3,377,0.0,7.04309133252726e-06,,0.21606335043907166,,,,,,
11,0.48924121260643005,PRUNED,weighted_ce,0.1,none,128,0.0007716438848574661,2,1,43,0.0,0.000970322758165817,,0.48868781328201294,,,,,,
12,0.5542986392974854,COMPLETE,focal,0.0,layernorm,128,0.0016425772175830237,1,3,281,0.5,1.621105943052443e-05,hetgb_actor,0.5509049892425537,accuracy,"{'learning_rate': 0.0016425772175830237, 'weight_decay': 1.621105943052443e-05, 'dropout': 0.0, 'hidden_dim': 128, 'num_charts': 3, 'membership_topk': 1, 'transportability_beta': 0.5, 'classification_loss': 'focal', 'feature_normalization': 'layernorm', 'seed': 281}",outputs\oracle_upper_bound\runs\hetgb_actor\trial_0012,stratified_60_20_20,0.5542986392974854,0.5662513971328735
13,0.13137032091617584,PRUNED,focal,0.0,l2,128,0.0033542069483393847,2,4,49,0.5,0.0006668988071190579,,0.14819005131721497,,,,,,
14,0.2650056481361389,PRUNED,weighted_ce,0.1,layernorm,128,0.0006682916046447637,2,4,12,1.0,5.479146132714516e-06,,0.3009049892425537,,,,,,
15,0.48924121260643005,PRUNED,cross_entropy,0.0,layernorm,128,0.0007171459920277321,2,3,22,0.25,0.0002635014114501347,,0.48868781328201294,,,,,,
16,0.1778029352426529,PRUNED,focal,0.4,layernorm,128,0.002314775418431518,2,3,317,4.0,0.005006116991526176,,0.19570136070251465,,,,,,
17,0.7409502863883972,COMPLETE,weighted_ce,0.1,l2,256,0.0013615522916746855,2,1,84,2.0,2.1953059442252608e-05,hetgb_actor,0.7183257937431335,accuracy,"{'learning_rate': 0.0013615522916746855, 'weight_decay': 2.1953059442252608e-05, 'dropout': 0.1, 'hidden_dim': 256, 'num_charts': 1, 'membership_topk': 1, 'transportability_beta': 2.0, 'classification_loss': 'weighted_ce', 'feature_normalization': 'l2', 'seed': 84}",outputs\oracle_upper_bound\runs\hetgb_actor\trial_0017,stratified_60_20_20,0.7409502863883972,0.7734994292259216
18,0.48924121260643005,PRUNED,cross_entropy,0.1,none,256,0.002664862164245876,1,1,213,2.0,2.0269105317455095e-06,,0.48868781328201294,,,,,,
19,0.48924121260643005,PRUNED,cross_entropy,0.2,layernorm,128,0.0018834635589242785,2,1,221,0.0,3.715959557987794e-05,,0.48868781328201294,,,,,,
20,0.10645526647567749,PRUNED,weighted_ce,0.1,l2,256,0.0009612450726666097,2,1,116,0.5,5.5230515981326396e-05,,0.08257918804883957,,,,,,
21,0.7511312365531921,COMPLETE,weighted_ce,0.1,layernorm,128,0.0007474549955414613,1,1,206,0.0,5.7630905715128926e-06,hetgb_actor,0.7047511339187622,accuracy,"{'learning_rate': 0.0007474549955414613, 'weight_decay': 5.7630905715128926e-06, 'dropout': 0.1, 'hidden_dim': 128, 'num_charts': 1, 'membership_topk': 1, 'transportability_beta': 0.0, 'classification_loss': 'weighted_ce', 'feature_normalization': 'layernorm', 'seed': 206}",outputs\oracle_upper_bound\runs\hetgb_actor\trial_0021,stratified_60_20_20,0.7511312365531921,0.7610418796539307
